track,hf,when,lat,lon,p_centre,p_env,depth,scale_km,fit_rms,grad_hpa_per_100km,vg_kt,vgeo_kt,wind_kt,gust_kt,wind_dist_km
1099,0,2022-02-21 00,32.25,205.25,1011.8,1019.4,7.6,660.0,0.62,1.314,18.3,23.0,29.2,39.6,491.0
1106,0,2022-02-21 00,38.0,199.25,1011.9,1019.6,7.7,770.0,0.3,1.257,16.3,19.1,26.3,34.8,494.0
1101,1,2022-02-21 06,45.0,151.25,951.6,997.8,46.1,640.0,1.96,8.156,63.4,107.6,49.6,74.9,274.0
1100,1,2022-02-21 06,56.0,180.75,979.1,1007.5,28.4,730.0,0.7,4.657,39.5,52.4,34.1,47.5,489.0
1106,0,2022-02-21 06,39.75,198.0,1010.3,1020.3,10.0,650.0,0.22,1.731,20.3,25.3,30.0,39.5,435.0
1101,1,2022-02-21 12,45.0,152.75,954.8,995.7,40.9,700.0,1.68,6.955,57.9,91.8,50.8,77.9,336.0
1100,1,2022-02-21 12,57.75,181.0,981.6,1006.7,25.1,700.0,0.69,4.138,35.2,45.7,32.8,45.2,448.0
1106,0,2022-02-21 12,40.5,197.75,1007.1,1019.8,12.7,580.0,0.52,2.349,25.3,33.8,30.4,41.3,139.0
1101,1,2022-02-21 18,44.75,155.25,955.7,991.9,36.2,750.0,1.43,6.007,53.0,79.6,49.5,77.9,414.0
1107,0,2022-02-21 18,37.0,198.0,1005.2,1019.5,14.3,440.0,1.07,3.228,31.4,50.1,37.1,53.1,93.0
1101,1,2022-02-22 00,46.0,158.25,959.1,989.0,30.0,900.0,0.98,4.821,46.1,62.6,40.2,60.3,364.0
1108,0,2022-02-22 00,48.5,173.5,969.2,989.5,20.3,550.0,1.78,4.033,35.2,50.3,38.3,57.6,346.0
1107,0,2022-02-22 00,36.75,200.25,1002.6,1019.3,16.7,450.0,1.15,3.728,35.2,58.2,37.3,52.0,120.0
1101,1,2022-02-22 06,46.0,161.25,957.8,985.9,28.1,910.0,1.21,4.544,44.1,59.0,41.6,59.9,479.0
1108,0,2022-02-22 06,51.5,171.5,965.1,985.3,20.1,600.0,1.86,3.868,33.9,46.1,39.2,52.9,497.0
1107,0,2022-02-22 06,37.5,202.75,1003.2,1020.9,17.7,490.0,1.03,3.653,35.2,56.0,35.6,48.4,244.0
1101,1,2022-02-22 12,46.5,163.0,958.8,985.4,26.5,940.0,1.02,4.3,42.3,55.3,40.7,58.7,284.0
1108,0,2022-02-22 12,53.0,167.5,961.4,984.8,23.4,660.0,2.51,4.274,37.0,49.9,43.2,65.8,373.0
1107,0,2022-02-22 12,39.0,204.25,1004.5,1020.7,16.2,500.0,0.9,3.254,32.0,48.3,32.3,43.4,206.0
1108,0,2022-02-22 18,52.75,163.25,956.8,984.9,28.1,700.0,3.29,4.925,42.0,57.7,47.7,74.3,179.0
1101,1,2022-02-22 18,47.25,165.5,958.6,982.8,24.2,1020.0,0.57,3.923,39.5,49.9,38.5,54.9,339.0
1107,0,2022-02-22 18,40.5,205.0,1005.2,1019.1,14.0,460.0,0.66,3.01,29.1,43.2,30.5,40.4,498.0
1101,1,2022-02-23 00,48.75,168.0,960.1,981.1,20.9,1020.0,0.92,3.503,35.3,43.5,33.0,44.5,418.0
1108,0,2022-02-23 00,51.75,160.0,961.3,987.2,25.9,800.0,2.65,4.341,39.3,51.6,41.4,59.5,112.0
1101,1,2022-02-23 06,49.25,168.0,960.2,980.4,20.2,1010.0,0.81,3.373,34.0,41.6,30.9,39.8,494.0
1110,0,2022-02-23 06,49.5,189.5,977.3,990.7,13.4,720.0,1.15,2.337,23.6,28.7,28.8,39.4,255.0
1101,1,2022-02-23 12,49.5,168.75,962.2,981.1,18.9,960.0,0.79,3.14,31.7,38.5,29.7,39.0,479.0
1110,0,2022-02-23 12,52.0,189.25,971.7,988.2,16.5,650.0,1.5,2.997,27.9,35.5,29.4,39.7,295.0
1101,1,2022-02-23 18,50.0,169.5,962.6,980.1,17.6,920.0,0.89,2.948,29.7,35.9,27.6,39.3,473.0
1110,0,2022-02-23 18,54.5,187.5,967.6,986.2,18.6,680.0,1.48,3.298,29.8,37.8,29.1,37.8,170.0
1110,0,2022-02-24 00,57.0,184.0,963.5,986.8,23.3,660.0,1.35,4.097,34.7,45.6,33.9,46.1,244.0
1101,1,2022-02-24 00,50.0,170.25,964.6,980.8,16.2,940.0,0.97,2.739,28.0,33.4,29.5,39.3,451.0
1101,1,2022-02-24 06,49.75,171.75,965.1,979.9,14.9,1020.0,0.91,2.543,26.6,31.1,30.5,42.0,482.0
1111,0,2022-02-24 06,45.0,197.75,978.5,996.8,18.3,310.0,2.42,5.737,39.8,75.7,37.7,51.1,20.0
1111,0,2022-02-24 12,47.25,200.0,976.0,996.5,20.5,330.0,2.43,6.1,41.7,77.5,38.2,51.7,83.0
1111,0,2022-02-24 18,49.25,202.0,977.5,996.6,19.1,430.0,2.08,4.541,36.0,55.9,34.7,44.8,139.0
1113,0,2022-02-25 00,53.5,180.5,973.5,983.9,10.4,1040.0,0.23,1.697,17.8,19.7,22.9,30.4,498.0
1111,0,2022-02-25 00,51.0,203.0,977.0,996.3,19.4,510.0,1.8,4.043,34.0,48.6,32.4,42.2,168.0
1111,0,2022-02-25 06,52.75,204.25,975.0,997.2,22.1,580.0,1.2,4.12,35.0,48.3,33.2,44.3,198.0
1113,0,2022-02-25 06,55.0,181.0,975.7,984.6,8.9,990.0,0.34,1.477,15.4,16.8,20.4,27.0,329.0
1111,0,2022-02-25 12,55.25,201.25,972.8,994.3,21.5,640.0,0.61,3.787,32.8,43.0,35.1,60.9,424.0
1113,0,2022-02-25 12,56.75,181.25,977.0,985.1,8.2,810.0,0.92,1.433,14.5,16.0,19.3,25.7,208.0
1114,0,2022-02-25 12,53.25,162.5,978.0,988.1,10.1,1090.0,0.91,1.729,18.2,20.1,26.8,36.2,475.0
1111,0,2022-02-25 18,57.0,197.0,969.5,992.5,23.0,690.0,1.15,3.912,33.7,43.5,37.8,57.1,475.0
1113,0,2022-02-25 18,57.5,179.5,978.5,985.1,6.6,960.0,1.01,1.178,12.1,13.0,20.2,24.4,195.0
1114,0,2022-02-25 18,52.75,166.0,980.4,988.4,8.0,1010.0,0.76,1.443,15.4,16.9,25.8,35.0,446.0
1115,0,2022-02-25 18,47.5,220.5,999.9,1012.1,12.2,620.0,0.63,2.167,22.1,27.4,31.5,44.3,411.0
1114,0,2022-02-26 00,53.25,167.0,983.5,990.5,7.0,990.0,0.66,1.242,13.3,14.5,26.2,34.4,365.0
1116,0,2022-02-26 00,55.25,154.25,984.3,994.8,10.5,960.0,0.33,1.687,17.3,19.2,25.5,34.6,473.0
1115,0,2022-02-26 00,49.0,220.75,995.0,1010.1,15.1,650.0,0.46,2.575,25.3,31.8,33.9,49.5,419.0
1116,0,2022-02-26 06,57.5,154.25,986.3,994.9,8.6,740.0,0.4,1.418,14.1,15.7,18.7,25.9,498.0
1115,0,2022-02-26 06,51.25,221.25,991.0,1008.4,17.3,570.0,0.61,3.232,29.1,38.7,37.5,53.3,385.0
1118,0,2022-02-26 06,38.5,195.75,1004.7,1010.9,6.2,170.0,0.68,3.561,24.7,53.4,37.5,51.2,28.0
1115,0,2022-02-26 12,53.0,221.0,987.9,1006.2,18.3,560.0,0.9,3.506,30.6,41.0,37.2,55.1,441.0
1116,0,2022-02-26 12,57.5,154.5,988.8,995.8,7.0,600.0,0.46,1.279,12.6,14.1,14.4,22.9,281.0
1118,0,2022-02-26 12,39.75,201.25,1000.3,1009.7,9.4,170.0,0.75,5.431,32.1,79.3,40.7,61.6,35.0
1115,0,2022-02-26 18,54.75,220.0,985.7,1005.5,19.8,570.0,1.44,3.842,32.5,43.9,35.8,51.0,385.0
1116,0,2022-02-26 18,57.25,151.5,989.6,996.7,7.1,470.0,0.58,1.551,14.5,17.2,14.5,21.1,204.0
1119,0,2022-02-26 18,49.75,145.5,992.1,1001.9,9.8,800.0,0.47,1.591,17.1,19.5,22.0,30.2,480.0
1118,0,2022-02-26 18,40.25,206.25,999.1,1009.9,10.8,190.0,0.65,5.562,33.8,80.3,38.6,51.7,28.0
1115,0,2022-02-27 00,55.5,219.0,985.4,1005.3,19.9,560.0,1.61,3.903,32.7,44.2,33.8,46.0,378.0
1119,0,2022-02-27 00,50.25,147.5,991.7,1001.6,9.9,800.0,0.5,1.608,17.1,19.5,23.9,31.8,463.0
1120,0,2022-02-27 00,41.25,192.5,997.7,1007.9,10.1,480.0,0.76,2.136,22.4,30.2,35.7,50.9,469.0
1118,0,2022-02-27 00,41.0,210.25,998.9,1009.1,10.2,230.0,0.78,4.232,30.1,60.2,36.6,52.8,56.0
1115,0,2022-02-27 06,55.5,219.75,985.5,1006.6,21.1,540.0,1.43,4.212,34.4,47.7,30.1,42.6,262.0
1119,0,2022-02-27 06,50.75,151.75,989.7,998.2,8.6,690.0,0.56,1.515,15.9,18.3,24.5,32.0,322.0
1120,0,2022-02-27 06,41.75,196.0,995.1,1007.8,12.7,420.0,1.22,3.033,28.3,42.5,37.8,52.6,341.0
1118,0,2022-02-27 06,41.25,214.75,1000.6,1010.6,10.0,310.0,0.82,3.127,26.8,44.3,34.7,49.8,93.0
1115,0,2022-02-27 12,56.0,220.75,987.4,1007.7,20.2,510.0,1.58,4.201,33.8,47.3,30.4,42.8,188.0
1119,0,2022-02-27 12,51.25,153.75,989.8,998.0,8.2,680.0,0.54,1.439,15.1,17.2,24.3,31.7,496.0
1120,0,2022-02-27 12,41.0,201.75,992.0,1008.9,16.9,440.0,1.52,3.844,34.3,54.7,37.4,54.5,238.0
1121,0,2022-02-27 12,51.25,196.75,993.4,1000.0,6.7,230.0,0.57,2.731,20.7,32.7,23.3,30.1,139.0
1122,0,2022-02-27 12,40.5,155.25,998.3,1008.8,10.5,610.0,0.55,1.898,21.5,27.3,35.3,52.8,497.0
1118,0,2022-02-27 12,43.0,221.25,999.4,1011.3,11.9,360.0,0.89,3.255,28.3,44.5,33.5,46.2,299.0
1119,0,2022-02-27 18,51.5,154.5,988.8,996.3,7.5,800.0,0.67,1.284,13.8,15.3,21.3,30.5,495.0
1115,0,2022-02-27 18,57.0,221.0,990.3,1009.5,19.2,480.0,1.44,4.073,32.4,45.3,33.8,44.6,153.0
1122,0,2022-02-27 18,42.25,160.0,991.5,1005.4,13.9,600.0,0.81,2.555,26.7,35.5,36.7,51.1,336.0
1120,0,2022-02-27 18,41.5,203.75,991.7,1009.8,18.0,460.0,1.15,3.972,35.4,55.9,39.6,64.1,201.0
1121,0,2022-02-27 18,52.25,198.25,995.1,1001.3,6.2,250.0,0.31,2.364,18.9,27.9,23.3,28.8,140.0
1118,0,2022-02-27 18,44.75,225.0,1000.1,1013.6,13.5,400.0,1.06,3.302,28.9,43.8,30.5,43.4,303.0
1120,0,2022-02-28 00,42.75,208.5,984.4,1009.0,24.5,410.0,1.74,5.936,45.1,81.6,42.5,67.2,359.0
1122,0,2022-02-28 00,44.25,164.25,984.7,1003.3,18.6,550.0,1.28,3.624,33.7,48.5,36.5,52.4,441.0
1119,0,2022-02-28 00,51.0,154.5,988.5,996.4,7.8,760.0,0.96,1.408,15.0,16.9,26.2,38.2,498.0
1115,0,2022-02-28 00,58.0,220.5,994.2,1010.2,16.0,450.0,1.29,3.448,27.8,37.9,29.3,40.3,186.0
1121,0,2022-02-28 00,53.5,199.25,996.5,1002.7,6.2,250.0,0.31,2.397,18.9,27.8,22.4,29.1,168.0
1118,0,2022-02-28 00,47.0,228.25,999.8,1013.2,13.4,410.0,0.6,3.227,28.1,41.2,31.9,41.9,333.0
1122,0,2022-02-28 06,46.0,167.0,975.1,999.5,24.5,530.0,1.84,4.884,41.2,63.4,36.4,51.5,445.0
1123,0,2022-02-28 06,42.5,209.25,984.6,1011.4,26.8,420.0,1.55,6.316,47.5,87.3,40.9,60.5,389.0
1119,0,2022-02-28 06,50.75,155.0,986.3,995.3,9.0,570.0,0.9,1.826,18.2,22.0,32.0,46.9,497.0
1121,0,2022-02-28 06,54.5,201.0,998.5,1004.4,5.9,270.0,0.17,2.166,17.7,24.8,22.2,28.6,195.0
1118,0,2022-02-28 06,50.0,230.5,998.9,1013.4,14.5,420.0,1.14,3.481,29.2,42.4,29.6,40.1,489.0
1122,0,2022-02-28 12,46.0,169.0,970.7,999.8,29.1,590.0,1.84,5.419,45.7,70.3,42.1,57.9,95.0
1119,0,2022-02-28 12,50.75,156.0,986.7,996.4,9.8,510.0,0.77,2.126,20.4,25.6,35.0,51.0,489.0
1123,0,2022-02-28 12,42.0,212.0,988.2,1012.3,24.1,480.0,1.26,5.077,42.6,70.8,40.1,58.3,209.0
1121,0,2022-02-28 12,55.5,202.5,1000.5,1006.2,5.8,290.0,0.14,1.917,16.2,21.7,20.9,28.0,225.0
1118,0,2022-02-28 12,51.25,230.75,1000.5,1012.5,12.0,500.0,1.41,2.486,23.0,29.7,23.3,33.4,59.0
1122,0,2022-02-28 18,47.5,171.75,968.1,997.5,29.4,650.0,1.21,5.165,44.6,65.4,40.9,62.4,176.0
1123,0,2022-02-28 18,43.0,215.75,990.2,1012.7,22.5,530.0,1.08,4.445,39.4,60.8,39.2,57.8,251.0
1121,0,2022-02-28 18,56.5,204.0,1001.8,1007.5,5.7,320.0,0.16,1.742,15.2,19.5,20.1,26.1,262.0
1124,0,2022-02-28 18,55.0,225.0,1003.8,1009.6,5.8,520.0,0.6,1.271,12.6,14.5,15.1,23.7,99.0
1122,0,2022-03-01 00,49.0,174.25,966.5,996.7,30.2,680.0,1.2,5.211,44.9,64.4,41.6,56.7,261.0
1123,0,2022-03-01 00,44.5,218.25,990.3,1012.4,22.1,510.0,1.25,4.509,38.9,60.0,35.2,49.2,417.0
1121,0,2022-03-01 00,57.25,205.0,1003.7,1008.7,5.0,330.0,0.17,1.49,13.3,16.5,18.7,24.1,271.0
1124,0,2022-03-01 00,55.75,223.75,1004.1,1009.3,5.2,500.0,0.88,1.222,12.0,13.8,16.0,20.9,175.0
1122,0,2022-03-01 06,51.0,174.5,963.2,995.4,32.2,710.0,1.12,5.437,46.1,65.3,39.1,53.4,445.0
1123,0,2022-03-01 06,45.25,219.25,992.8,1014.0,21.2,470.0,1.4,4.597,38.4,60.4,30.9,41.9,476.0
1124,0,2022-03-01 06,55.5,223.25,1003.9,1010.0,6.1,660.0,1.2,1.217,12.4,13.8,18.0,21.8,69.0
1122,0,2022-03-01 12,52.5,173.0,961.4,996.1,34.7,720.0,0.8,5.735,47.6,67.5,39.9,55.8,440.0
1123,0,2022-03-01 12,45.5,221.0,995.4,1015.0,19.6,460.0,1.25,4.305,36.3,56.3,32.4,42.6,140.0
1122,0,2022-03-01 18,53.5,171.0,960.7,995.9,35.2,700.0,0.61,5.852,47.7,67.9,42.4,61.5,289.0
1126,0,2022-03-01 18,51.0,188.25,977.6,998.0,20.4,510.0,1.79,4.27,35.5,51.3,35.4,55.4,483.0
1123,0,2022-03-01 18,46.0,223.5,999.0,1016.8,17.8,440.0,1.09,4.015,33.9,52.1,32.8,39.7,151.0
1127,0,2022-03-01 18,38.5,154.5,999.8,1009.6,9.7,430.0,0.7,2.226,23.3,33.4,33.1,45.0,410.0
1122,0,2022-03-02 00,53.75,169.75,963.3,995.4,32.1,690.0,0.95,5.414,44.7,62.7,40.2,58.7,195.0
1126,0,2022-03-02 00,53.0,188.0,976.4,997.9,21.6,530.0,1.91,4.369,35.9,51.1,36.6,50.0,85.0
1127,0,2022-03-02 00,39.0,160.25,998.4,1008.3,9.9,420.0,0.48,2.314,23.7,34.3,36.3,52.7,335.0
1123,0,2022-03-02 00,46.75,225.75,1002.8,1017.0,14.2,390.0,0.86,3.596,30.1,46.1,27.1,37.1,118.0
1122,0,2022-03-02 06,55.0,167.25,966.4,994.7,28.2,680.0,1.07,4.835,40.4,55.1,39.4,53.5,447.0
1126,0,2022-03-02 06,54.75,187.0,974.1,997.7,23.6,510.0,2.24,4.872,38.2,55.7,36.8,54.3,184.0
1127,0,2022-03-02 06,40.25,168.75,994.8,1004.5,9.7,250.0,0.48,3.775,28.8,54.5,37.0,53.4,51.0
1123,0,2022-03-02 06,47.75,228.5,1007.5,1018.5,11.0,430.0,0.9,2.664,24.3,33.6,25.2,33.9,140.0
1122,0,2022-03-02 12,55.0,163.0,968.1,996.1,28.0,630.0,1.79,4.956,40.6,56.5,37.5,52.4,496.0
1126,0,2022-03-02 12,55.75,184.25,972.4,998.2,25.8,480.0,1.99,5.51,41.0,62.2,40.1,55.7,227.0
1127,0,2022-03-02 12,41.5,173.5,992.5,1003.6,11.1,300.0,0.59,3.623,29.4,51.0,38.1,55.9,68.0
1123,0,2022-03-02 12,49.75,230.5,1010.4,1021.0,10.6,600.0,0.75,1.922,19.4,23.5,26.0,34.6,406.0
1126,0,2022-03-02 18,56.25,181.0,971.3,997.2,26.0,450.0,1.38,5.856,42.1,65.7,37.5,52.3,266.0
1122,0,2022-03-02 18,55.25,161.75,972.4,996.0,23.7,700.0,1.06,3.977,34.7,45.2,37.1,52.1,386.0
1127,0,2022-03-02 18,42.0,176.0,988.2,1003.5,15.2,460.0,0.55,3.351,31.1,46.7,39.9,62.0,459.0
1123,0,2022-03-02 18,51.0,231.25,1012.2,1023.3,11.1,530.0,0.63,2.122,20.4,25.5,25.5,33.6,367.0
1126,0,2022-03-03 00,56.25,179.0,973.1,997.3,24.1,400.0,1.48,5.95,41.3,66.8,35.7,48.9,455.0
1122,0,2022-03-03 00,52.75,161.0,975.9,996.4,20.5,720.0,1.51,3.428,31.5,40.2,30.7,44.1,180.0
1127,0,2022-03-03 00,44.25,181.5,985.0,1003.5,18.4,400.0,0.84,4.571,36.9,61.1,38.6,57.9,290.0
1126,0,2022-03-03 06,56.25,178.5,974.3,996.5,22.2,410.0,1.62,5.366,38.5,60.2,35.0,46.4,112.0
1122,0,2022-03-03 06,53.0,162.0,977.5,995.8,18.3,760.0,1.51,3.069,29.0,35.9,30.4,43.9,259.0
1127,0,2022-03-03 06,47.0,186.5,980.9,1002.6,21.7,370.0,1.28,5.83,42.0,74.4,37.4,62.0,311.0
1129,0,2022-03-03 06,41.75,144.0,998.3,1008.0,9.7,320.0,0.39,2.926,25.6,41.0,31.5,47.8,281.0
1126,0,2022-03-03 12,57.0,178.5,976.0,997.0,21.0,420.0,1.47,5.053,36.9,56.2,33.6,46.8,335.0
1127,0,2022-03-03 12,49.75,190.0,978.5,1002.6,24.2,390.0,1.56,6.249,44.0,76.4,39.3,60.4,378.0
1122,0,2022-03-03 12,53.25,162.75,980.4,996.9,16.5,830.0,1.17,2.736,26.6,31.9,29.9,40.8,497.0
1131,0,2022-03-03 12,54.75,153.25,981.4,1001.2,19.7,600.0,1.08,3.54,30.8,40.5,32.0,44.1,404.0
1129,0,2022-03-03 12,41.5,148.25,1000.3,1008.4,8.1,330.0,0.2,2.433,22.6,34.3,31.6,45.8,269.0
1132,0,2022-03-03 12,54.0,218.0,1010.6,1019.8,9.2,350.0,0.35,2.54,21.3,29.3,27.2,38.1,133.0
1127,0,2022-03-03 18,52.5,192.5,976.1,1002.8,26.7,410.0,1.6,6.578,45.6,77.4,38.6,54.3,424.0
1126,0,2022-03-03 18,58.0,178.0,976.6,996.9,20.3,430.0,1.45,4.834,35.7,53.2,36.0,51.3,226.0
1122,0,2022-03-03 18,53.25,163.0,981.6,997.0,15.4,790.0,1.2,2.602,25.3,30.3,27.9,40.8,378.0
1131,0,2022-03-03 18,54.25,152.25,983.6,1002.2,18.5,570.0,1.09,3.404,29.7,39.1,30.2,43.0,457.0
1129,0,2022-03-03 18,41.5,153.25,995.1,1007.0,11.9,270.0,0.68,4.301,32.0,60.6,33.2,49.4,35.0
1133,0,2022-03-03 18,29.0,208.5,1004.6,1021.6,17.0,300.0,1.76,5.404,42.4,104.0,42.7,54.6,74.0
1132,0,2022-03-03 18,55.25,219.75,1011.0,1020.8,9.9,300.0,0.56,3.048,23.5,34.6,26.0,35.6,99.0
1127,0,2022-03-04 00,54.75,193.75,974.4,1003.4,29.0,430.0,1.83,6.861,47.0,78.4,37.2,52.9,468.0
1122,0,2022-03-04 00,53.5,164.25,984.4,997.7,13.3,850.0,0.93,2.241,22.4,26.0,28.1,39.7,361.0
1131,0,2022-03-04 00,53.5,150.25,987.3,1004.1,16.8,490.0,1.01,3.441,29.2,40.0,29.9,43.8,354.0
1129,0,2022-03-04 00,42.5,158.0,992.7,1006.4,13.7,300.0,0.89,4.467,33.7,61.7,37.9,52.4,182.0
1133,0,2022-03-04 00,29.25,209.5,1002.5,1020.0,17.5,330.0,1.35,5.098,42.2,97.4,39.7,58.3,348.0
1132,0,2022-03-04 00,55.75,220.75,1013.5,1019.9,6.4,160.0,1.15,4.045,24.0,45.7,23.1,35.0,136.0
1127,0,2022-03-04 06,56.75,195.0,972.9,1004.1,31.2,430.0,2.08,7.357,48.9,82.1,41.6,54.9,152.0
1135,0,2022-03-04 06,58.0,172.5,977.4,998.9,21.5,540.0,1.54,4.193,33.7,46.1,41.2,61.7,199.0
1129,0,2022-03-04 06,43.25,161.25,985.7,1004.2,18.5,270.0,1.37,6.649,42.3,90.6,44.0,58.3,99.0
1131,0,2022-03-04 06,52.5,149.75,989.2,1003.9,14.7,400.0,0.89,3.549,28.8,41.8,32.4,43.4,190.0
1133,0,2022-03-04 06,30.5,210.0,1002.7,1021.3,18.7,340.0,1.18,5.321,43.4,97.8,39.6,56.6,167.0
1136,0,2022-03-04 06,45.75,198.0,1003.4,1011.6,8.2,360.0,0.36,2.251,20.9,29.3,31.8,43.7,306.0
1135,0,2022-03-04 12,57.5,170.0,979.7,1000.8,21.1,560.0,1.6,3.931,32.4,43.5,36.1,50.3,177.0
1129,0,2022-03-04 12,44.25,165.0,981.6,1003.7,22.2,350.0,1.64,6.239,44.0,83.4,46.8,70.2,185.0
1131,0,2022-03-04 12,51.0,151.0,993.4,1004.3,10.9,340.0,0.67,3.126,25.4,37.5,30.2,42.3,235.0
1133,0,2022-03-04 12,31.75,209.25,1001.5,1020.6,19.1,320.0,1.37,5.736,44.1,101.7,39.4,54.2,357.0
1136,0,2022-03-04 12,47.75,200.75,1004.2,1013.5,9.3,340.0,0.41,2.679,23.2,33.8,32.9,44.1,235.0
1129,0,2022-03-04 18,46.0,168.75,975.1,1001.7,26.6,370.0,1.92,7.106,48.4,92.2,47.2,70.5,114.0
1135,0,2022-03-04 18,57.0,168.5,982.3,1000.3,18.1,540.0,1.43,3.482,29.3,38.8,32.7,47.3,421.0
1133,0,2022-03-04 18,32.5,208.5,1003.7,1020.2,16.5,350.0,1.05,4.59,39.1,79.7,37.8,51.3,408.0
1136,0,2022-03-04 18,49.5,203.0,1006.3,1015.6,9.3,370.0,0.45,2.47,21.9,30.3,31.1,42.8,242.0
1129,0,2022-03-05 00,47.25,170.5,974.6,1002.5,27.9,430.0,1.86,6.594,47.8,83.8,44.8,67.0,268.0
1135,0,2022-03-05 00,56.75,167.5,985.8,1001.2,15.4,480.0,1.71,3.367,27.9,37.6,33.8,45.5,360.0
1133,0,2022-03-05 00,33.25,208.0,1003.6,1018.1,14.5,400.0,1.11,3.61,34.4,61.4,38.1,51.0,410.0
1136,0,2022-03-05 00,51.75,205.0,1008.0,1017.7,9.8,410.0,0.63,2.296,20.7,27.3,29.0,39.4,210.0
1138,0,2022-03-05 00,41.75,201.25,1009.9,1016.6,6.7,360.0,0.32,1.848,18.7,25.9,28.2,38.9,68.0
1129,0,2022-03-05 06,48.0,174.0,973.7,1003.8,30.0,500.0,1.09,6.24,47.8,78.4,48.0,71.2,176.0
1133,0,2022-03-05 06,34.5,208.0,1006.1,1019.1,13.0,440.0,1.24,2.955,30.3,48.7,34.2,48.6,474.0
1136,0,2022-03-05 06,53.75,206.5,1009.8,1019.8,10.0,410.0,0.62,2.274,20.2,26.3,28.2,36.5,264.0
1138,0,2022-03-05 06,42.25,202.5,1010.5,1017.9,7.4,430.0,0.47,1.694,17.9,23.5,27.2,40.5,475.0
1139,0,2022-03-05 12,50.75,173.25,971.4,1005.1,33.6,570.0,1.33,6.387,49.4,77.0,45.0,62.8,280.0
1140,0,2022-03-05 12,40.25,186.0,1002.0,1011.4,9.4,310.0,0.4,2.938,25.8,42.4,38.6,54.1,85.0
1133,0,2022-03-05 12,35.0,207.75,1005.3,1018.1,12.8,460.0,1.27,2.831,29.6,46.1,35.5,48.9,346.0
1138,0,2022-03-05 12,43.0,204.0,1008.2,1018.5,10.2,470.0,0.33,2.189,22.2,29.9,32.9,47.4,388.0
1136,0,2022-03-05 12,55.75,208.25,1011.2,1021.1,9.9,430.0,0.44,2.195,19.5,24.8,26.7,34.7,477.0
1139,0,2022-03-05 18,51.75,173.75,968.4,1006.8,38.4,580.0,1.35,7.155,53.6,85.0,42.6,61.8,268.0
1140,0,2022-03-05 18,41.0,188.25,1003.0,1012.9,10.0,260.0,0.55,3.682,28.5,52.4,39.3,52.4,84.0
1133,0,2022-03-05 18,35.5,209.0,1006.2,1019.1,12.9,470.0,0.98,2.817,29.4,45.3,36.1,51.4,421.0
1138,0,2022-03-05 18,44.5,204.75,1008.1,1019.5,11.4,450.0,0.25,2.508,24.2,33.4,33.9,47.5,379.0
1139,0,2022-03-06 00,53.25,174.0,969.4,1009.8,40.5,570.0,1.38,7.604,55.2,88.6,45.1,64.7,270.0
1140,0,2022-03-06 00,43.75,188.5,1004.4,1013.0,8.6,190.0,0.79,4.522,29.0,61.0,34.7,50.0,86.0
1138,0,2022-03-06 00,45.25,204.0,1004.9,1018.9,14.0,390.0,0.75,3.471,29.7,45.6,32.3,42.7,294.0
1133,0,2022-03-06 00,36.5,210.0,1008.4,1018.5,10.0,530.0,0.81,2.003,23.0,31.4,35.4,49.3,480.0
1139,0,2022-03-06 06,54.75,173.25,973.2,1011.3,38.1,590.0,1.33,6.993,52.0,79.9,41.6,59.0,338.0
1143,0,2022-03-06 06,44.5,148.25,984.3,1004.3,20.0,600.0,1.2,3.671,34.6,48.9,34.9,48.0,193.0
1138,0,2022-03-06 06,45.75,203.25,1001.0,1018.9,18.0,400.0,1.24,4.484,35.9,58.4,32.8,45.4,495.0
1140,0,2022-03-06 06,45.25,189.0,1005.7,1013.0,7.4,150.0,1.08,5.381,29.6,70.7,34.4,51.9,65.0
1139,0,2022-03-06 12,55.25,173.0,977.4,1012.7,35.3,550.0,1.48,6.778,49.7,77.0,38.2,52.2,481.0
1143,0,2022-03-06 12,44.25,148.25,980.0,1004.4,24.4,530.0,1.94,4.842,41.5,64.8,39.8,59.4,140.0
1138,0,2022-03-06 12,48.0,202.75,1000.2,1019.7,19.4,430.0,0.71,4.56,36.5,57.3,36.9,50.9,306.0
1140,0,2022-03-06 12,46.5,189.5,1006.5,1013.5,7.0,150.0,0.77,5.249,29.0,67.5,32.9,44.6,68.0
1144,0,2022-03-06 12,37.0,198.5,1007.9,1015.4,7.5,440.0,0.44,1.722,19.5,26.7,32.8,45.2,493.0
1143,0,2022-03-06 18,42.5,148.5,979.4,1003.0,23.6,520.0,1.69,4.76,41.4,65.8,43.5,62.5,154.0
1145,0,2022-03-06 18,46.5,158.25,981.9,999.7,17.8,660.0,1.51,3.214,31.2,41.4,35.4,50.2,497.0
1139,0,2022-03-06 18,56.25,173.75,983.8,1014.3,30.4,530.0,1.12,5.948,44.4,66.8,36.7,49.9,462.0
1138,0,2022-03-06 18,49.0,201.75,1001.0,1020.6,19.5,490.0,1.05,4.094,34.5,50.6,32.7,48.5,345.0
1140,0,2022-03-06 18,47.25,190.0,1008.3,1015.3,7.0,170.0,0.52,4.291,26.5,54.5,31.9,43.6,94.0
1144,0,2022-03-06 18,37.25,199.5,1008.7,1017.0,8.3,460.0,0.36,1.783,20.2,27.5,33.5,47.7,481.0
